idnum,timeseries_num,year,yearnum,site,site_num,latitude,longitude,site_group,species,species_code,species_num,breeding_success,n,hemisphere
3556,112,1987,24,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.565,168,south
3557,112,1988,25,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.637,223,south
3558,112,1989,26,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.776,174,south
3559,112,1990,27,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.508,256,south
3560,112,1991,28,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.67,285,south
3561,112,1992,29,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.629,329,south
3562,112,1993,30,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.246,183,south
3563,112,1994,31,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.214,346,south
3564,112,1995,32,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.686,389,south
3565,112,1996,33,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.603,378,south
3566,112,1997,34,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.299,281,south
3567,112,1998,35,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.669,408,south
3568,112,1999,36,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.287,376,south
3569,112,2000,37,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.377,257,south
3570,112,2001,38,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.502,265,south
3571,112,2002,39,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.315,289,south
3572,112,2003,40,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.616,305,south
3573,112,2004,41,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.676,376,south
3574,112,2005,42,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.605,306,south
3575,112,2006,43,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.491,277,south
3576,112,2007,44,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.715,351,south
3577,112,2008,45,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.65,197,south
3578,112,2009,46,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.481,187,south
3579,112,2010,47,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.518,193,south
3580,112,2011,48,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.118,119,south
3581,112,2012,49,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.707,198,south
3582,112,2013,50,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.308,198,south
3583,112,2014,51,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.2,145,south
3584,112,2015,52,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.378,185,south
3585,112,2016,53,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.486,87,south
3586,112,2017,54,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,snow petrel,snpe,62,0.383,175,south
3587,113,1968,5,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.559,25,south
3588,113,1969,6,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.826,34,south
3589,113,1970,7,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.801,45,south
3590,113,1971,8,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.746,39,south
3591,113,1972,9,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.82,38,south
3592,113,1973,10,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.597,32,south
3593,113,1974,11,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.628,24,south
3594,113,1975,12,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.625,29,south
3595,113,1976,13,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.431,7,south
3596,113,1977,14,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.787,14,south
3597,113,1978,15,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.867,22,south
3598,113,1979,16,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,1,4,south
3599,113,1980,17,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,,2,south
3600,113,1981,18,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.708,44,south
3601,113,1982,19,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.701,50,south
3602,113,1983,20,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.686,19,south
3603,113,1984,21,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.806,46,south
3604,113,1985,22,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.606,33,south
3605,113,1986,23,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.666,18,south
3606,113,1987,24,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.734,41,south
3607,113,1988,25,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.82,33,south
3608,113,1989,26,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.809,21,south
3609,113,1990,27,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.784,45,south
3610,113,1991,28,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.739,27,south
3611,113,1992,29,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.679,37,south
3612,113,1993,30,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.591,39,south
3613,113,1994,31,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.745,51,south
3614,113,1995,32,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.711,40,south
3615,113,1996,33,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.418,29,south
3616,113,1997,34,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.847,52,south
3617,113,1998,35,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.769,51,south
3618,113,1999,36,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.517,26,south
3619,113,2000,37,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.533,47,south
3620,113,2001,38,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.324,34,south
3621,113,2002,39,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.536,47,south
3622,113,2003,40,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.858,48,south
3623,113,2004,41,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.707,38,south
3624,113,2005,42,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.798,30,south
3625,113,2006,43,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.831,47,south
3626,113,2007,44,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.769,26,south
3627,113,2008,45,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.654,43,south
3628,113,2009,46,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.701,63,south
3629,113,2010,47,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.619,42,south
3630,113,2011,48,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.681,47,south
3631,113,2012,49,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.696,46,south
3632,113,2013,50,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.25,4,south
3633,113,2014,51,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.957,23,south
3634,113,2015,52,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.968,47,south
3635,113,2016,53,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.455,54,south
3636,113,2017,54,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,southern fulmar,sofu,65,0.662,62,south
3637,114,1974,11,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.7,5000,south
3638,114,1975,12,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.667,5900,south
3639,114,1976,13,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.673,4899,south
3640,114,1977,14,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.403,3563,south
3641,114,1978,15,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.562,4495,south
3642,114,1979,16,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.622,3431,south
3643,114,1980,17,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.469,3465,south
3644,114,1981,18,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.776,3350,south
3645,114,1982,19,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.28,2500,south
3646,114,1983,20,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.539,2800,south
3647,114,1984,21,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.243,3119,south
3648,114,1985,22,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.75,3270,south
3649,114,1986,23,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.648,2520,south
3650,114,1987,24,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.63,2303,south
3651,114,1988,25,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.689,3290,south
3652,114,1989,26,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.497,2963,south
3653,114,1990,27,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.154,2593,south
3654,114,1991,28,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.599,2671,south
3655,114,1992,29,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.114,3012,south
3656,114,1993,30,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.81,2540,south
3657,114,1994,31,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.024,3338,south
3658,114,1995,32,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.149,3282,south
3659,114,1996,33,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.341,2461,south
3660,114,1997,34,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.464,2906,south
3661,114,1998,35,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.77,2740,south
3662,114,1999,36,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.757,3216,south
3663,114,2000,37,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.757,2786,south
3664,114,2001,38,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.419,2713,south
3665,114,2002,39,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.686,2511,south
3666,114,2003,40,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.391,2941,south
3667,114,2004,41,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.52,2835,south
3668,114,2005,42,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.796,3173,south
3669,114,2006,43,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.415,3350,south
3670,114,2007,44,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.664,3482,south
3671,114,2008,45,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.705,3373,south
3672,114,2009,46,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.779,3259,south
3673,114,2010,47,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.769,3033,south
3674,114,2011,48,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.797,3102,south
3675,114,2012,49,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.746,3253,south
3676,114,2013,50,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.109,3100,south
3677,114,2014,51,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.029,3794,south
3678,114,2015,52,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.758,3376,south
3679,114,2016,53,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.4,4494,south
3680,114,2017,54,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,emperor penguin,empe,61,0.739,3762,south
3681,115,1993,30,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.704,11386,south
3682,115,1994,31,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.411,11320,south
3683,115,1995,32,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.336,13450,south
3684,115,1996,33,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.881,10088,south
3685,115,1997,34,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.077,13409,south
3686,115,1998,35,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.723,10743,south
3687,115,1999,36,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.91,13913,south
3688,115,2000,37,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.674,15583,south
3689,115,2001,38,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.315,17186,south
3690,115,2002,39,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.273,11607,south
3691,115,2003,40,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.062,12133,south
3692,115,2004,41,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.793,9481,south
3693,115,2005,42,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.992,11282,south
3694,115,2006,43,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.186,11424,south
3695,115,2007,44,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.142,12338,south
3696,115,2008,45,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.245,14432,south
3697,115,2009,46,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.121,13938,south
3698,115,2010,47,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.661,14009,south
3699,115,2011,48,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.579,9703,south
3700,115,2012,49,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.646,12876,south
3701,115,2013,50,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0,9811,south
3702,115,2014,51,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.295,10712,south
3703,115,2015,52,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,1.237,13582,south
3704,115,2016,53,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0,16626,south
3705,115,2017,54,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,Adelie penguin,adpe,47,0.739,14556,south
3706,116,1968,5,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.952,21,south
3707,116,1969,6,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.591,22,south
3708,116,1970,7,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.8,15,south
3709,116,1971,8,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.84,25,south
3710,116,1972,9,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.846,13,south
3711,116,1973,10,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.111,18,south
3712,116,1974,11,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.318,22,south
3713,116,1975,12,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.32,25,south
3714,116,1976,13,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.333,24,south
3715,116,1977,14,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.455,22,south
3716,116,1978,15,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.964,28,south
3717,116,1979,16,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.839,31,south
3718,116,1980,17,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.444,27,south
3719,116,1981,18,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.667,30,south
3720,116,1982,19,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.241,29,south
3721,116,1983,20,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.818,22,south
3722,116,1984,21,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.375,24,south
3723,116,1985,22,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.063,16,south
3724,116,1986,23,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.44,25,south
3725,116,1987,24,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.286,28,south
3726,116,1988,25,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.481,27,south
3727,116,1989,26,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.963,27,south
3728,116,1990,27,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.897,29,south
3729,116,1991,28,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.889,27,south
3730,116,1992,29,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.536,28,south
3731,116,1993,30,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.71,31,south
3732,116,1994,31,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.605,38,south
3733,116,1995,32,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.892,37,south
3734,116,1996,33,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.575,40,south
3735,116,1997,34,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.231,39,south
3736,116,1998,35,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.474,38,south
3737,116,1999,36,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.029,34,south
3738,116,2000,37,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.081,37,south
3739,116,2001,38,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.949,39,south
3740,116,2002,39,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.136,44,south
3741,116,2003,40,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.318,44,south
3742,116,2004,41,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,0.939,49,south
3743,116,2005,42,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.277,47,south
3744,116,2006,43,Pointe Geologie,46,-66.66667,140.016667,Pt. Geologie,south polar skua,spsk,64,1.037,54,south
